,CWR,EW,UCB,PSR,PSR-UCB,PW-UCB
1985-07-17,1.0507323456215318,1.0507865575409878,1.0123987301334383,1.011292552285138,1.0123987301334383,1.0123987301334383
1985-07-18,1.0471992581093796,1.0471930956919902,1.0046800941749718,1.0035823499446346,1.0046800941749718,1.0046800941749718
1985-07-19,1.0524068927533528,1.0523958201722208,1.0039771136160835,1.0028801374838276,1.0039771136160835,1.0039771136160835
1985-07-22,1.0505410630330752,1.0505739729687968,0.9892969342747536,0.9882159981558967,0.9892969342747536,0.9892969342747536
1985-07-23,1.045141719694528,1.0453009053540154,0.959022246425335,0.9579743893573168,0.959022246425335,0.959022246425335
1985-07-24,1.0376014576626487,1.0377370051529902,0.9681126965490134,0.9670549069768756,0.9681126965490134,0.9681126965490134
1985-07-25,1.0380013665577896,1.0381792442608502,0.9701160159209349,0.9634634374362374,0.9701160159209349,0.9701160159209349
1985-07-26,1.0400060066969543,1.0402602620659491,0.9712417944565481,0.9805378536212336,0.9712417944565481,0.9712417944565481
1985-07-29,1.0272399329647495,1.027551423957023,0.9611865960241883,0.9745435946054332,0.9611865960241883,0.9611865960241883
1985-07-30,1.026334677773824,1.0265656215040952,0.9579133030057572,0.9811464584511834,0.9579133030057572,0.9579133030057572
1985-07-31,1.0333116153854405,1.0335150702985425,0.9616599666084975,0.9849839933442702,0.9616599666084975,0.9616599666084975
1985-08-01,1.0415372063904151,1.0416556811591,0.9597148746890767,0.982991725315302,0.9597148746890767,0.9597148746890767
1985-08-02,1.0396320612503929,1.039749092712463,0.9593747595443128,0.9826433610440224,0.9593747595443128,0.9593747595443128
1985-08-05,1.0334419186856978,1.0335146383387877,0.9547877567573465,0.9779451054448821,0.9547877567573465,0.9547877567573465
1985-08-06,1.0212559160611954,1.0212760649949728,0.940785367381871,0.9636031031963553,0.940785367381871,0.940785367381871
1985-08-07,1.0184815041558961,1.018499548633379,0.9396825437830069,0.9623134631997057,0.9396825437830069,0.9396825437830069
1985-08-08,1.024687875821846,1.024610665113385,0.9439601849528808,0.965455873363221,0.9439601849528808,0.9439601849528808
1985-08-09,1.0234369027067807,1.0234077076766765,0.9366590677681751,0.9680982673725257,0.9366590677681751,0.9366590677681751
1985-08-12,1.0196672434484773,1.0196252432504143,0.9340245292289753,0.9670352881974739,0.9340245292289753,0.9340245292289753
1985-08-13,1.0179486792819152,1.0179337669533486,0.9363375408474481,0.9641321903661556,0.9363375408474481,0.9363375408474481
1985-08-14,1.0199612486499123,1.019992144150746,0.9464619925683536,0.9591050466260724,0.9464619925683536,0.9464619925683536
1985-08-15,1.019419394236567,1.0194702787836991,0.9464673935696589,0.9591105197751787,0.9464673935696589,0.9464673935696589
1985-08-16,1.014434858156831,1.0145534824352094,0.942609004262478,0.9552005892281281,0.9405353152651851,0.9405353152651851
1985-08-19,1.0142826929281075,1.0144201920966718,0.9379004834354949,0.961158926368986,0.9358371529302049,0.9358371529302049
1985-08-20,1.02050573986701,1.0205835857627963,0.9443345409457907,0.9604626736341896,0.9441354739907675,0.9441354739907675
1985-08-21,1.0258038654998196,1.0259836089555459,0.948079950644064,0.9701689110628247,0.9478800941517829,0.9478800941517829
1985-08-22,1.018298400550579,1.0184191631019142,0.9396193037423184,0.9615111427111392,0.9394212307654581,0.9394212307654581
1985-08-23,1.0178125873553163,1.0179000559683045,0.9383634729083461,0.9602260527439415,0.9381656646622665,0.9381656646622665
1985-08-26,1.0185929103389553,1.0186728432800398,0.9399968098731318,0.961897444216199,0.9397986573174861,0.9397986573174861
1985-08-27,1.0216338345900298,1.0216805714714103,0.9413762039630651,0.9621600735373372,0.9385268206435478,0.9385268206435478
1985-08-28,1.0254330354124117,1.02550877689635,0.9488754413771348,0.9698248804353862,0.9460033591600812,0.9460033591600812
1985-08-29,1.0258026185689246,1.0258328116321087,0.9500374736122849,0.9714093668116754,0.9496426861893452,0.9496426861893452
1985-08-30,1.025482055250622,1.025460534451464,0.9486040169965931,0.9704613770343878,0.949006514748138,0.949006514748138
1985-09-03,1.0202841430830705,1.0201414882081323,0.9457277494070073,0.9638300992002748,0.9461290267428499,0.9461290267428499
1985-09-04,1.0163114117009409,1.0161459907239176,0.9394443245215873,0.9625767467880568,0.9398429357666871,0.9398429357666871
1985-09-05,1.0147170731738355,1.014493380177815,0.935941306380368,0.9608396322812679,0.9363384312761585,0.9363384312761585
1985-09-06,1.0194968133872648,1.0193027909563843,0.9377976188406436,0.9614941655151779,0.9381955313797268,0.9381955313797268
1985-09-09,1.0207223335150237,1.020561759333509,0.9389337986135046,0.9653072812783876,0.9393321932397345,0.9393321932397345
1985-09-10,1.0133816387331616,1.0132161288979529,0.9349135056818048,0.9529875628048364,0.9353101944762687,0.9353101944762687
1985-09-11,1.0027622436439372,1.0026230901570774,0.9254527495282373,0.9456728426927336,0.926073383034647,0.926073383034647
1985-09-12,0.9949971035197194,0.9949103326738825,0.9194077128929282,0.9355352080278473,0.9174116639229102,0.9174116639229102
1985-09-13,0.9883057479985493,0.9882600976682947,0.913878290418849,0.929908792965171,0.9118942459141834,0.9118942459141834
1985-09-16,0.9866976921877435,0.9866262489417061,0.9134284154595367,0.9299805677309918,0.911445347640662,0.911445347640662
1985-09-17,0.9776591302032654,0.977582754515455,0.9057423280136573,0.9222268588075814,0.9037759468145647,0.9037759468145647
1985-09-18,0.9773210230874034,0.9771967472750794,0.9069107912859093,0.92756444122793,0.9049418733342114,0.9049418733342114
1985-09-19,0.9871878932496567,0.9871239264584997,0.9085038697107799,0.9357051605621265,0.9065314931601334,0.9065314931601334
1985-09-20,0.9840597416129221,0.9839874175707357,0.9079353741823591,0.936283110898246,0.8987296268505086,0.8987296268505086
1985-09-23,0.9949787044959019,0.994983616289984,0.9186542896937597,0.9473366944966464,0.9093398610276697,0.9093398610276697
1985-09-24,0.9876904854854696,0.9877443334462166,0.9177941013302686,0.9464496491629922,0.9084883942945471,0.9084883942945471
1985-09-25,0.9790193860983122,0.9790953933486762,0.9094210074440214,0.937815128893619,0.9002001969647009,0.9002001969647009
1985-09-26,0.9776426400866113,0.9777542474246693,0.9073406673535384,0.9361496753280601,0.8981409498790526,0.8981409498790526
1985-09-30,0.9791315083572434,0.9792151175700661,0.9124858836258568,0.9323508879948844,0.9032339977236199,0.9032339977236199
1985-10-01,0.9896877699317197,0.9897186052115153,0.9146261701175503,0.9410886501939943,0.9053525834013341,0.9053525834013341
1985-10-02,0.9841166525268124,0.9844708807222612,0.9055294600248557,0.9470560752867221,0.9110934067794944,0.9110934067794944
1985-10-03,0.986062333158579,0.9864933111439549,0.909210056240255,0.950333699246385,0.9147966180971867,0.9147966180971867
1985-10-04,0.9815326093156318,0.9819461221058682,0.9146613388214295,0.9522355953081506,0.9202813956085265,0.9202813956085265
1985-10-07,0.9750013277444776,0.97553791581845,0.9120037598241072,0.9414814740322158,0.9176074873489437,0.9176074873489437
1985-10-08,0.9718772609901628,0.9724657498341673,0.9121179142727472,0.9393066175485089,0.9177223432096328,0.9177223432096328
1985-10-09,0.9748637588234137,0.9754278325818265,0.9138651883441079,0.9423454223212242,0.9194803532540654,0.9194803532540654
1985-10-10,0.9773070111189648,0.9776860226350274,0.9112996449346337,0.9394249607793945,0.9168990460869696,0.9168990460869696
1985-10-11,0.9851356474892825,0.9853351294601517,0.9205269139579016,0.9449153028511379,0.9261830112596204,0.9261830112596204
1985-10-14,0.9951368266772309,0.9951849518322794,0.9255995838562909,0.9559169780112221,0.9312868497355816,0.9312868497355816
1985-10-15,0.9942287643228882,0.9943381990667178,0.9228917785290052,0.9539247958958983,0.9285624065347334,0.9285624065347334
1985-10-16,1.0008880257339254,1.0010035006368823,0.9331076211022875,0.9638054241321699,0.9334636341634743,0.9334636341634743
1985-10-17,1.0029064832524888,1.0029091928984104,0.9352177012831695,0.970703908047873,0.9356304979057128,0.9356304979057128
1985-10-18,1.0005851726214607,1.0006102379480775,0.9364511904307513,0.971552858155557,0.9376953761163521,0.9376953761163521
1985-10-21,0.9968746692729897,0.996958929142893,0.9390471162348257,0.9742460888976187,0.9402947509135607,0.9402947509135607
1985-10-22,1.0024197846208207,1.0026200946970578,0.9405599111868777,0.9758155890215849,0.9418095557918574,0.9418095557918574
1985-10-23,1.004942541078783,1.005180950210397,0.9406094771056379,0.975867012855022,0.9418591875647778,0.9418591875647778
1985-10-24,1.002811225439578,1.0030522263642472,0.9423238101661559,0.9776456054840843,0.9435757983186512,0.9435757983186512
1985-10-25,0.9976300341081404,0.9980073245487383,0.9412112644029278,0.9725027380618012,0.9424617744073602,0.9424617744073602
1985-10-28,0.9965284842788128,0.9968910240559241,0.9418412735875284,0.9713788352469236,0.9430926206333543,0.9430926206333543
1985-10-29,1.0032675081537483,1.0036513271994776,0.9474422864925485,0.975809135632346,0.9487010751436096,0.9487010751436096
1985-10-30,1.007215783826462,1.0076667182829,0.9473719441682265,0.9834803904661387,0.9561592218679725,0.9561592218679725
1985-10-31,1.0071780132345685,1.0077383933614206,0.9427244064340028,0.9794563182278339,0.9514685762446646,0.9514685762446646
1985-11-01,1.0145807716318425,1.01524882440514,0.9494286732214744,0.9864218072077077,0.9582350279579168,0.9582350279579168
1985-11-04,1.0131941779106122,1.0138537077142906,0.9559076843072887,0.993153263718814,0.9647741346270775,0.9647741346270775
1985-11-05,1.019703950503688,1.0203107607415434,0.9601054746174696,1.0009102643823145,0.9690108612277069,0.9705116837661519
1985-11-06,1.0249341820164801,1.0255308643722596,0.9574666075237664,1.011854187833231,0.979605997540878,0.9811232300289046
1985-11-07,1.0253484262483783,1.0258193175204953,0.9583565275192816,1.0158915228355159,0.9805164950538855,0.9820351377378587
1985-11-08,1.0322033077063593,1.0325062814490031,0.9704710671663158,1.0185957177023903,0.9929111578049694,0.9944489975794578
1985-11-11,1.0462154676084732,1.0465180747969354,0.9772041603581674,1.0274210712733993,0.9997999395347027,1.00134844878597
1985-11-12,1.0525363527252745,1.0526584778061878,0.9898149089478189,1.0325884909717953,1.0127022850105956,1.0142707776610835
1985-11-13,1.0487757280483498,1.0489294050953948,0.9850693992333505,1.020126321450702,1.0004801193942394,1.0020296821210706
1985-11-14,1.0573625793217458,1.0575769873275527,0.9892476388389164,1.0267472778763067,1.0047237246292489,1.006279859932958
1985-11-15,1.0552610711953438,1.055546054486461,0.9905602791083672,1.0228556986238182,0.9987646911717623,1.000311597010583
1985-11-18,1.056032730853655,1.0564306928331473,0.9899202845197173,1.0327791684255074,0.9981193957655504,0.9996653021585151
1985-11-19,1.0589874224318563,1.0593617297731257,0.9926858281725089,1.0351353003250308,1.0009078453032088,1.0024580705001012
1985-11-20,1.0597419509703394,1.0601289156230445,0.9879548586807426,1.0352800855446795,0.9961376910954909,0.9976805281863947
1985-11-21,1.0707765140348184,1.0712052784491728,0.9997755062247654,1.0499984104933238,1.0102995381510362,1.0118643093812747
1985-11-22,1.0745331549715575,1.0749259636060793,0.9978655550171665,1.0514152411704385,1.0083694820425257,1.0099312639649825
1985-11-25,1.0691112397604303,1.069450342956668,0.9960419023654972,1.0494937236043442,1.0065266329026359,1.0080855605851302
1985-11-26,1.0703897186179776,1.0708089569352781,0.9901697339526786,1.0433064297981651,1.0005926517253836,1.0021423887444396
1985-11-27,1.0795393207335806,1.079994057502095,0.993777666214035,1.0471079789644107,1.0042385625069876,1.0057939463823309
1985-11-29,1.0804569291562038,1.0808321345101068,0.9982898143242925,1.0502397138642827,1.0072420817401337,1.0088021175234587
1985-12-02,1.0730287877682552,1.0733892170789305,0.9906804340791205,1.0447045559284196,0.9995644635886483,1.0011126081302706
1985-12-03,1.0753290932320332,1.07571995179907,0.9872661103379381,1.0411040411255372,0.9961195215453088,0.9976623304948659
1985-12-04,1.0907555851820245,1.091232451205501,0.9975676117347281,1.0519673074947102,1.006513402723967,1.0080723099153077
1985-12-05,1.0920463126244897,1.0924668114454767,1.0010973950681665,1.0556895781715419,1.0100748397554276,1.011639262968497
1985-12-06,1.086613382219183,1.0870512700781878,0.9990959006228831,1.053578937551495,1.0080553967011847,1.0096166921622627
1985-12-09,1.0923928071458613,1.0930354253314418,1.0062651338385562,1.0611391258274339,1.0152889207590483,1.0168614196404107
1985-12-10,1.0942544265547056,1.0950778849714342,1.0135692342395781,1.0688415359118717,1.022658521437729,1.0242424344974461
1985-12-11,1.1030517762048613,1.1041463107716303,1.0412862846033306,1.0980700618782957,1.0506241273244112,1.0522513540489131
1985-12-12,1.1071100875314812,1.1080669667992196,1.0412998348104148,1.098084351009874,1.0506377990443823,1.0522650469439054
1985-12-13,1.1228864062788044,1.1235562228938285,1.0691960384405954,1.127501799889488,1.0787841647729843,1.0804550063015894
1985-12-16,1.1309922425241297,1.131737226395387,1.0701161304268951,1.1284720666444321,1.0797125077795693,1.0813847871435625
1985-12-17,1.1233462637178986,1.1240753471941287,1.0787697025008962,1.1181604939817047,1.0698464824627612,1.0715034811382165
1985-12-18,1.1167208610666788,1.1173676704130404,1.0704767955139403,1.1095647752183933,1.0616221716123382,1.0632664323179923
1985-12-19,1.1170000412819456,1.1176561417860833,1.0608432071081766,1.0995794206560314,1.0520682690087455,1.053697732447484
1985-12-20,1.1235042394389938,1.1240196693442366,1.0696563357292128,1.1106171218485343,1.0608084983949149,1.0642748681227172
1985-12-23,1.1144951398189922,1.11484096220204,1.048746812789691,1.1151181861783266,1.0400719319943552,1.0434705415127152
1985-12-24,1.1085836718482025,1.1088771014991667,1.0505975778038488,1.1052999105315269,1.0309144157351888,1.034283101532924
1985-12-26,1.1109740553906255,1.1112325680606063,1.0472052921921453,1.1017309959801045,1.0275856852933134,1.0309434939059081
1985-12-27,1.1202136562846243,1.1205908127257382,1.0604037573024805,1.1182391401011735,1.0429828490760014,1.046390970504256
1985-12-30,1.1241997498782368,1.124620494357224,1.0748726842314624,1.133497215429396,1.0572140723506633,1.0606686966883718
1985-12-31,1.1276402695294268,1.1279472533420463,1.0771215121226492,1.1358686964336442,1.0594259552347811,1.0628878072708747
1986-01-02,1.1221759127233324,1.1222146107648021,1.0663398054243853,1.1244989456721421,1.0488213764669134,1.0522485762628784
1986-01-03,1.1283922997065228,1.1284010858893536,1.0655166298021685,1.133863049785671,1.0575552864483588,1.0610110257603729
1986-01-06,1.128648538791248,1.1285421485321228,1.0558882404859542,1.127948688229216,1.0479988386778196,1.051423350693571
1986-01-07,1.144334402129324,1.1441735963515145,1.0593140285558784,1.1449459895841754,1.0513990298923601,1.054834652603315
1986-01-08,1.1221748432380907,1.1220076450761192,1.0412132759820931,1.1154717313480704,1.033433522796845,1.0368104401995044
1986-01-09,1.1097818248130802,1.1093502387397411,1.0246764416128373,1.0977555038561657,1.017020248598042,1.020343532873796
1986-01-10,1.1102927868615882,1.1097530314776194,1.023246597722152,1.0962236847014437,1.0156010882366773,1.018919735167875
1986-01-13,1.1138318451197098,1.1133782607057194,1.0226909040363321,1.0956283594091918,1.0150495465913874,1.0183663912677334
1986-01-14,1.1144398116685046,1.1140304795486724,1.0266671802556584,1.0998882203051321,1.018996112809606,1.0223258535531388
1986-01-15,1.1241749077733507,1.123706591433222,1.034989154728414,1.1088037109999693,1.0272559070269756,1.0306126380337617
1986-01-16,1.1297161532562499,1.1293875501028605,1.0385127603476427,1.1408952665298382,1.0307531849161686,1.0341213438651546
1986-01-17,1.1302551220043662,1.1299997384228109,1.0514330849673534,1.1437773139749317,1.0435769712579557,1.0469870340801084
1986-01-20,1.1275472191078972,1.1273141757287808,1.052915739213907,1.1450583268122092,1.0450485473859688,1.0484634188299886
1986-01-21,1.1218296150843377,1.1215932317241701,1.0386050335069161,1.1348973159669395,1.0308447686274478,1.0342132268415742
1986-01-22,1.1124529892182575,1.1122915735864851,1.0432982593973266,1.1400256653340408,1.0355029276012984,1.038886607131316
1986-01-23,1.113692910779157,1.113605249762008,1.0428590375436206,1.139545721864865,1.0350669875321166,1.0384492425548257
1986-01-24,1.124950489952283,1.1248512696683426,1.0588420228037834,1.1570105390838326,1.05093055088002,1.0543646427572109
1986-01-27,1.1298088698807645,1.1298571875456525,1.0614529757653233,1.1581739838006457,1.0519873256939531,1.055424870760131
1986-01-28,1.1388779398300364,1.139089703273369,1.0575986090206975,1.1624550718373712,1.0481673307846175,1.0593261557579567
1986-01-29,1.141589892924257,1.1418536676870839,1.0611343594740201,1.1593564214678975,1.0516715507064,1.062867681723943
1986-01-30,1.139934587579517,1.1401246710065305,1.0590676623110937,1.1597468664359099,1.049623283594163,1.0607976086905206
1986-01-31,1.149776022852287,1.1502222553172097,1.0709963310859802,1.1633791413415795,1.0614455768564095,1.0727457624880294
1986-02-03,1.159791051084673,1.1605263505294012,1.0820345249928156,1.1700748122716391,1.0723853361803406,1.0838019868609663
1986-02-04,1.1579812937987097,1.1591344552547593,1.0796008932580772,1.172732362616973,1.0660762551049523,1.0774257390943494
1986-02-05,1.160613288781073,1.161891131385314,1.0892452079089,1.1728688577012105,1.0726976857294972,1.084117661694023
1986-02-06,1.1640298441499222,1.1651889182475397,1.0911765409943939,1.1748281737204118,1.0745996785187604,1.086039903163065
1986-02-07,1.1703228804948573,1.1713306259334535,1.1026082279359077,1.1858394069001794,1.0858576983265205,1.0974177762317419
1986-02-10,1.1787662724430943,1.1798203455072656,1.1133435598550812,1.188917714905298,1.0964299419513905,1.108102572321014
1986-02-11,1.179981875161551,1.1811994926981044,1.1144633430364093,1.18885090568728,1.0963683299271814,1.1080403043731044
1986-02-12,1.1820370102607904,1.1833160472936464,1.113460222733907,1.1907270314890572,1.0980985089615647,1.109788902952202
1986-02-13,1.1877009376016232,1.1891588839274814,1.1145953147626209,1.194724441909759,1.101784954558748,1.1135145945743132
1986-02-14,1.1969699536688223,1.1984961106811771,1.1224692892600943,1.201908425889259,1.1084100851618783,1.12021025654267
1986-02-18,1.210415916148369,1.2119543046734276,1.1314802539490778,1.212144260055046,1.1173081853004494,1.1292030861572753
1986-02-19,1.201257102382846,1.202915636326878,1.123686039007805,1.2064197765366502,1.1120315754921164,1.1238703013818596
1986-02-20,1.2113576725187145,1.2129161034541245,1.1429541753309955,1.2122009703712413,1.1176329672094387,1.129531325705489
1986-02-21,1.2237463283820358,1.2253481831866193,1.1575876978380253,1.2369955952755542,1.1404932774054994,1.152635007539667
1986-02-24,1.222313525389222,1.2235816960130688,1.1623325664735742,1.2353273817256998,1.1451680772423691,1.1573595754542405
1986-02-25,1.2192271837376145,1.2201578845682055,1.1596781841501969,1.233870815817425,1.142552892923177,1.1547165497940393
1986-02-26,1.220365129109103,1.2216271330335535,1.1506921719110779,1.2376109287597246,1.1336995796333593,1.145768983830499
1986-02-27,1.2352434139748247,1.236952440806862,1.158431308984064,1.2428480822656707,1.141324430710427,1.1534750093308843
1986-02-28,1.2401251988838045,1.2422588848700424,1.1552495770308306,1.2449031036848006,1.1381896842804622,1.1503068902840476
1986-03-03,1.2375958601969137,1.2394553066969731,1.1470782215407864,1.2511130727685174,1.1402309347683002,1.1523698719938493
1986-03-04,1.2381450433598762,1.23972709611634,1.142352606839374,1.2524406451664016,1.1355335288136228,1.1476224572959708
1986-03-05,1.2357951472463327,1.2373340912993491,1.1367443194584548,1.25655304269763,1.1299587191426617,1.14198829801207
1986-03-06,1.2434956957576115,1.2451752244131915,1.146584207893938,1.26479322956297,1.139739870051216,1.1518735793851225
1986-03-07,1.2464619511152004,1.24851309576659,1.1527243660276774,1.268777509026854,1.1458433755637298,1.1580420630244466
1986-03-10,1.2525046947823777,1.2547935818200677,1.1583744930641473,1.279093844537827,1.1514597751355917,1.1637182549767442
1986-03-11,1.2730405530072468,1.275194876065581,1.176380153993293,1.3079628320064323,1.169357954358961,1.1818069788235044
1986-03-12,1.281198621217768,1.283310107151748,1.1826085787628975,1.3179278376252255,1.1755491996147909,1.1880641362864293
1986-03-13,1.283670266891201,1.2861766665085252,1.178208391371699,1.3130241614996097,1.171175278387795,1.1836436501456207
1986-03-14,1.296105822601709,1.2990872711127806,1.1853452030407436,1.3241644231626017,1.1782694880832152,1.1911406247702234
1986-03-17,1.2876973360775805,1.2903055777541033,1.1738669077192747,1.3186191366468951,1.1668597104776695,1.1861524103692709
1986-03-18,1.2944604297947713,1.2968865239879364,1.1781566336572171,1.3242988146818735,1.1711238296321154,1.1904870318903769
1986-03-19,1.294004671851781,1.2964754290408782,1.175473604528298,1.3263959850809066,1.1745972051688414,1.1940178357462394
1986-03-20,1.300213198433603,1.3027887212516,1.1804207622217477,1.3276601532342573,1.1758682125554398,1.1953098577962542
1986-03-21,1.2944624638080309,1.2964640338817557,1.1746947679762987,1.321228260795702,1.1701716810698417,1.1895191406331596
1986-03-24,1.2982217985466735,1.3005542869959221,1.1771436455586723,1.322727035168078,1.172611129406057,1.1919989224766756
1986-03-25,1.2958877039380363,1.298197466961508,1.1804442665152584,1.3194199626923755,1.1696793756218997,1.1890186954738393
1986-03-26,1.3063088008905384,1.309052650148934,1.1881967032661234,1.3298987954733437,1.1773611151461798,1.1968274438355628
1986-03-27,1.3164599088641256,1.3193453429367392,1.194194472026975,1.3383217223545676,1.1833041881216009,1.2028687787719714
1986-03-31,1.3158894429036176,1.3192332512054954,1.1829443781099858,1.3462625680563325,1.1721566878102494,1.191536967205276
1986-04-01,1.2997451243009936,1.302917684166483,1.1668091233994067,1.3331037078713137,1.1606996018481117,1.179890451340713
1986-04-02,1.3010340382159253,1.3038642637216356,1.1713844030579688,1.3341514356329884,1.1616118318484039,1.1808177640278694
1986-04-03,1.2893599682105172,1.292014808335399,1.1630173566004325,1.319662936784217,1.148997063210487,1.1679944245194802
1986-04-04,1.2709516684977114,1.273174943176046,1.1494169091602713,1.3014549120801246,1.132343310342485,1.1510653207645924
1986-04-07,1.2661352912373003,1.2678235965439728,1.145774649196831,1.2907082983728138,1.1287551530157036,1.147417837332155
1986-04-08,1.2885142325099197,1.290924409735275,1.1731927465149714,1.3183440034622511,1.1557659780984817,1.171985511536193
1986-04-09,1.2937890876492575,1.2965218531230716,1.1774444577649392,1.332363598691226,1.1599545338375183,1.1762328477040989
1986-04-10,1.3072957066455297,1.310556826181191,1.1820872556287982,1.3486975968537172,1.164528366935427,1.180870868051222
1986-04-11,1.3075381010578033,1.3105610346278038,1.1937789679352042,1.3523060133596783,1.1760464089192357,1.192550549389912
1986-04-14,1.3132177196842734,1.3165023653011454,1.191391592638466,1.3625721953109329,1.182462140539931,1.1990563166886954
1986-04-15,1.3155787757094557,1.3188019741296648,1.1857458825186644,1.367370522967883,1.186626206716956,1.2032788196183806
1986-04-16,1.3388069634680757,1.3430588765439742,1.2100281911740483,1.3899931311743543,1.2109265431000469,1.2231865950473024
1986-04-17,1.3455400468218501,1.350210165004342,1.2242613654301149,1.401248080461888,1.2251702843822367,1.2375745473958348
1986-04-18,1.3454279184846143,1.3504957090176124,1.2189627477107547,1.3951834621393568,1.2198677328508647,1.2322183100669235
1986-04-21,1.3546749324493654,1.3603589012036936,1.2228212193661752,1.3995997380697625,1.2237290691217282,1.2361187405202843
1986-04-22,1.3462053918821142,1.3519826601906868,1.219487179090289,1.3864169068803724,1.2122027639210502,1.2244757369935801
1986-04-23,1.3408093519363196,1.3461068170327568,1.2100138769799178,1.3813449069890045,1.2077681005406402,1.219996174767966
1986-04-24,1.3441278550823619,1.349701285939043,1.2228251760522604,1.395970212584394,1.220555621940544,1.232913163704553
1986-04-25,1.3448167206080919,1.3501450713753762,1.2175905232551034,1.4001728831278275,1.2242301940142957,1.2366249390626531
1986-04-28,1.3459345995070975,1.3515398975115245,1.2161005266050957,1.408721328194881,1.2227320722294424,1.2441748784219346
1986-04-29,1.3349231720648798,1.3402775437487566,1.213516400278899,1.405727896491808,1.2168363000365776,1.2415310961133303
1986-04-30,1.3106164459735314,1.3154952166557252,1.1930990298642965,1.3820765744674688,1.1963630724262453,1.220642379434456
1986-05-01,1.3062586462906691,1.3111092035291274,1.1933375019524437,1.3833051601226696,1.1966021969187832,1.2208863567823698
1986-05-02,1.30576879929831,1.310569374423675,1.1927313667809825,1.3962253337065083,1.1959944035019052,1.2202662286459522
1986-05-05,1.3168079863557112,1.321875291748439,1.2074375397083688,1.4081998094675503,1.2107408091117067,1.235311901691635
1986-05-06,1.3163690503602594,1.3213090140477797,1.2073290020887333,1.4018357089755291,1.210631974558287,1.235200858421149
1986-05-07,1.3130040819752762,1.3174022371580139,1.209255886254377,1.4040730237636156,1.2125641302326413,1.2371722257711948
1986-05-08,1.3190056047999719,1.3233181517827677,1.2169258656023076,1.4180396638940993,1.2202550928673022,1.245019270825398
1986-05-09,1.3239903468147787,1.3280032860399091,1.2174151169955414,1.4265463238023035,1.2207456827390117,1.24551981685706
1986-05-12,1.3199687261363282,1.324157504524779,1.2209034452433962,1.4242973545429418,1.210571320966226,1.2351389739091299
1986-05-13,1.3146283526651685,1.3189425710405456,1.2167300351105803,1.4115986540932435,1.206433229099011,1.230916902516645
1986-05-14,1.3187584767397917,1.3235875480226276,1.2239926202222788,1.4256561793605926,1.2136343532227503,1.238264168148288
1986-05-15,1.3051230635730011,1.3098565424354935,1.2057323089038714,1.4043873210047244,1.1955285732119714,1.2197909446735336
1986-05-16,1.2989074149827347,1.3035535714934061,1.1987529705466675,1.3962580752132023,1.1886082988139692,1.212730228405866
1986-05-19,1.299570398975799,1.3041189004654672,1.1981684209138102,1.3888009371003018,1.1822601770707577,1.2062532762095244
1986-05-20,1.3117430417128724,1.3166639721494984,1.211164506346984,1.3904628398978847,1.1950837117235342,1.2193370550489873
1986-05-21,1.3110571094139771,1.3163631869736447,1.2043386183470501,1.3847928868162913,1.1883484519598757,1.2124651081513385
1986-05-22,1.331736303946005,1.3372249393961513,1.2261613545175405,1.4108376190930025,1.2098814447167834,1.234435097129544
1986-05-23,1.3374627700529726,1.3431243651774676,1.232019343761973,1.409677196024846,1.2156616566473561,1.240332614202067
