,EW,UCB,PSR,PSR-UCB,PW-UCB
81,-0.002314583333333231,-0.001470287897932132,0.0008745716388340874,-0.001470287897932132,-0.001470287897932132
82,-0.0037083333333330915,-0.005145873794457412,0.002772088743760781,0.002772088743760781,0.002772088743760781
83,0.005562499999999915,0.005615278185667982,0.008686392210184746,0.0016109894018072612,0.0016109894018072612
84,0.0025166666666665005,5.2698311049370616e-05,5.2698311049370616e-05,5.2698311049370616e-05,5.2698311049370616e-05
85,-0.0021208333333336826,0.0018225768528221664,0.0018225768528221664,0.0018225768528221664,0.0018225768528221664
86,-0.005166666666666431,-0.001180640615492723,-0.006885206941518951,-0.001180640615492723,-0.001180640615492723
87,-0.0011041666666665728,0.0006693600134506372,0.0036059568986452906,0.0006693600134506372,0.0006693600134506372
88,0.006762500000000005,0.005946875617040437,0.004560836848268579,0.005946875617040437,0.005946875617040437
89,0.003935416666666969,-7.424444245829331e-05,0.007861429611254467,0.007861429611254467,0.007861429611254467
90,-3.7500000000023626e-05,-0.004905716031420093,-0.004905716031420093,-0.004905716031420093,-0.004905716031420093
91,0.007349999999999968,0.0071115871634548355,0.005552974038996794,0.0071115871634548355,0.0071115871634548355
92,-0.0013666666666668492,0.0068241156693009675,0.0068241156693009675,0.0068241156693009675,0.0068241156693009675
93,0.006425000000000125,0.004391418103540934,0.007810476939334343,0.004391418103540934,0.005947038724553044
94,0.005129166666666851,-0.002748517911279058,0.010933970646879398,0.010933970646879398,0.010933970646879398
95,0.0004041666666665389,0.0009294527751904091,0.00399003636179085,0.0009294527751904091,0.0009294527751904091
96,0.006685416666666333,0.012640952817833728,-0.00011466559033035395,0.012640952817833728,0.012640952817833728
97,0.013575000000000115,0.010482724796242682,0.00866423588635934,0.010482724796242682,0.010482724796242682
98,0.006041666666666723,0.012904927241641495,0.005029505275759405,0.012904927241641495,0.012904927241641495
99,-0.0035729166666667034,-0.004794340509088668,-0.0059136744328873725,-0.0059136744328873725,-0.0059136744328873725
100,0.008187500000000014,0.004241568775578353,0.006490329958538155,0.004241568775578353,0.004241568775578353
101,-0.00198749999999992,0.0013269076598367846,-0.003790201675077931,-0.005931016966565172,-0.005931016966565172
102,0.000731249999999628,-0.0006460935312548877,0.009701729985021945,-0.0006460935312548877,-0.0006460935312548877
103,0.0027979166666669553,0.0027937033880798268,0.00228135110733807,0.0027937033880798268,0.0027937033880798268
104,0.0007125000000003379,-0.004765827573539383,0.00013987081650412847,-0.004765827573539383,-0.004765827573539383
105,0.01041250000000038,0.01196476482721831,0.014216756561004074,0.014216756561004074,0.014216756561004074
106,0.0035083333333336686,0.00443706858867321,0.0013493645923225994,0.00443706858867321,0.00443706858867321
107,-0.005045833333333305,-0.0018275534639913271,-0.0018275534639913271,-0.0018275534639913271,-0.0018275534639913271
108,0.001195833333333729,-0.0058955033908441035,-0.0058955033908441035,-0.0058955033908441035,-0.0058955033908441035
109,0.008547916666666433,0.0036437513061056137,0.0036437513061056137,0.0036437513061056137,0.0036437513061056137
110,0.0008499999999997954,0.004540399994545474,0.0029908423608511203,0.0029908423608511203,0.0029908423608511203
111,-0.0068749999999998535,-0.007622415991815457,-0.005270375765449753,-0.007622415991815457,-0.007622415991815457
112,0.002143749999999889,-0.003446443094796914,-0.003446443094796914,-0.003446443094796914,-0.003446443094796914
113,0.014345833333333502,0.010434371532578757,0.010434371532578757,0.010434371532578757,0.010434371532578757
114,0.001183333333333092,0.0035383900719274664,0.0057169002196593155,0.0035383900719274664,0.0035383900719274664
115,-0.004974999999999952,-0.0019993004228595623,-0.0019993004228595623,-0.0019993004228595623,-0.0019993004228595623
116,0.005318750000000039,0.0071757207803608836,0.0071757207803608836,0.0071757207803608836,0.0071757207803608836
117,0.0017041666666666178,0.007258624149243165,0.007258624149243165,0.007258624149243165,0.007258624149243165
118,0.008039583333333544,0.027345986270535416,0.027345986270535416,0.027345986270535416,0.027345986270535416
119,0.0036791666666662337,1.301295069811026e-05,1.301295069811026e-05,1.301295069811026e-05,1.301295069811026e-05
120,0.014249999999999652,0.026789789739340097,0.026789789739340097,0.026789789739340097,0.026789789739340097
121,0.0072187500000000515,0.0008605456373012021,0.0008605456373012021,0.0008605456373012021,0.0008605456373012021
122,-0.006760416666666824,0.008086572875552367,-0.009137641034739463,-0.009137641034739463,-0.009137641034739463
123,-0.005897916666666947,-0.007687374763798549,-0.007687374763798549,-0.007687374763798549,-0.007687374763798549
124,0.0002500000000000835,-0.008999343513222513,-0.008999343513222513,-0.008999343513222513,-0.008999343513222513
125,0.005822916666666789,0.008307663716922375,0.010038111831810692,0.008307663716922375,0.010038111831810692
126,-0.008018750000000185,-0.01954788864525092,0.004052759714617604,-0.01954788864525092,-0.01954788864525092
127,-0.005304166666666554,0.0017647395840323377,-0.008804695115275929,-0.008804695115275929,-0.008804695115275929
128,0.0021562500000003038,-0.003228910558498166,-0.003228910558498166,-0.003228910558498166,-0.003228910558498166
129,0.00831666666666675,0.012603512614710377,0.014983824709754456,0.014983824709754456,0.014983824709754456
130,0.003558333333333108,0.0038881891355626585,0.013644733743483517,0.013644733743483517,0.013644733743483517
131,0.0030604166666667876,0.005870783269581015,0.0020921807058429387,0.0020921807058429387,0.0020921807058429387
132,-0.004845833333332994,-0.010009740383902122,-0.010009740383902122,-0.010009740383902122,-0.010009740383902122
133,0.0055395833333333755,-0.0007719637005290103,0.00832735695268405,0.00832735695268405,0.00832735695268405
134,0.00022708333333354425,-0.009036357619310098,-0.005216116318079944,-0.009036357619310098,-0.009036357619310098
135,0.013897916666666843,0.0032444608610733283,0.015069215055911522,0.0032444608610733283,0.0032444608610733283
136,-0.01936458333333324,-0.01708723955866165,-0.025742924560842817,-0.01708723955866165,-0.01708723955866165
137,-0.011043749999999797,-0.0158822738344917,-0.013726725976870746,-0.0158822738344917,-0.0158822738344917
138,0.0004604166666668519,-0.0013954101339879177,0.002814720630481604,-0.0013954101339879177,-0.0013954101339879177
139,0.003187500000000343,-0.0005430691751694416,0.0017048192056887679,-0.0005430691751694416,-0.0005430691751694416
140,0.0005458333333336896,0.003888052786656049,0.0007389500997054821,0.003888052786656049,0.003888052786656049
141,0.008735416666666884,0.00810581523671905,0.00977879842394902,0.00810581523671905,0.00810581523671905
142,0.004929166666666429,0.0034044855476320635,0.005503233430911969,0.005503233430911969,0.005503233430911969
143,0.00047708333333362773,0.01244118041976261,0.003955731883845903,0.003955731883845903,0.003955731883845903
144,-0.0023958333333333748,0.0014101270615805017,-0.002580084215565992,0.0014101270615805017,0.0014101270615805017
145,-0.005070833333333358,-0.0014955355877139809,-0.0026813992838634615,-0.013591501365223246,-0.013591501365223246
146,-0.008358333333333579,-0.0070619541679888265,0.004518778302627258,0.004518778302627258,0.004518778302627258
147,0.0011145833333334743,5.309205313897003e-05,-0.000699035867608,-0.0004209935651187102,-0.0004209935651187102
148,0.010108333333333386,0.015326122404624831,0.008737599612278046,0.015326122404624831,0.015326122404624831
149,0.004318749999999927,0.005028582215700794,0.006268241242791683,0.005028582215700794,0.005028582215700794
150,0.00802708333333313,0.012975036369652582,0.00769153974480874,0.012975036369652582,0.012975036369652582
151,0.0023812500000002235,0.0033431875034297676,0.0025879876954015835,0.0033431875034297676,0.0033431875034297676
152,-0.0014499999999997293,-0.0019476300474813302,-0.00121518391462061,-0.0019476300474813302,-0.0019476300474813302
153,0.008633333333333493,0.011263367959754245,0.009155765412760752,0.011263367959754245,0.011263367959754245
154,0.008710416666666276,0.010306472194580474,0.008715021298072667,0.010306472194580474,0.010306472194580474
155,-0.0015604166666666197,-0.0022491257705059553,-0.0009453327839377135,-0.005883222068160832,-0.005883222068160832
156,0.0022729166666666245,0.006284477392642707,0.006284477392642707,0.006284477392642707,0.006284477392642707
157,0.0029437500000000227,0.0017730930294397318,0.0016705329042852046,0.0027833269446735365,0.0027833269446735365
158,0.005406249999999613,0.010476477922716443,0.009372632888856813,0.0035857150977061103,0.0035857150977061103
159,0.007214583333333469,0.009736306738133083,0.00672737832845538,0.009736306738133083,0.009736306738133083
160,0.001031249999999817,0.0010057840380142125,-5.619330688788615e-05,-5.619330688788615e-05,-5.619330688788615e-05
161,0.0017416666666665304,3.73790796457385e-05,0.001578100157725526,3.73790796457385e-05,3.73790796457385e-05
162,0.0047916666666665275,0.009139884236323725,0.0033571173870998727,0.009139884236323725,0.009139884236323725
163,0.00780416666666639,0.007064424543315351,0.006013088648304965,0.006013088648304965,0.006013088648304965
164,0.011233333333333428,0.00802780510362422,0.008516317836954945,0.00802780510362422,0.00802780510362422
165,-0.0075666666666668325,-0.000879939267256491,-0.004722609104411246,-0.004722609104411246,-0.004722609104411246
166,0.008408333333332907,0.01714725969204345,0.005817257091251804,0.005037079738354988,0.005037079738354988
167,0.010227083333333109,0.010693429622775641,0.020454219647027205,0.020454219647027205,0.020454219647027205
168,-0.00117083333333301,0.004098928007278069,-0.0013486010429024642,0.004098928007278069,0.004098928007278069
169,-0.0025249999999998884,-0.0022836685471443463,-0.0011790930321968762,-0.0022836685471443463,-0.0022836685471443463
170,0.0009333333333334526,-0.007748711980560263,0.0030312030192738426,-0.007748711980560263,-0.007748711980560263
171,0.0121916666666666,0.0067256363273360265,0.004231663913306427,0.0067256363273360265,0.0067256363273360265
172,0.0039520833333333005,-0.002746586637082382,0.001653477563712924,-0.002746586637082382,-0.002746586637082382
173,-0.002039583333333872,-0.0070732382443677855,0.004988315207292704,0.001793418545282588,0.001793418545282588
174,0.00044375000000007603,-0.004119696994216326,0.0054583879870215846,-0.004119696994216326,-0.004119696994216326
175,-0.0018979166666667213,-0.004909418814595168,-0.0009506184319481026,-0.004909418814595168,-0.004909418814595168
176,0.0062312500000001325,0.008656201985835166,0.006967117327188577,0.008656201985835166,0.008656201985835166
177,0.0023854166666670285,0.00535517416990916,0.00315014294096172,0.00535517416990916,0.00535517416990916
178,0.0048479166666666185,0.004901542123153302,0.008130925585909443,0.004901542123153302,0.004901542123153302
179,0.016395833333333165,0.015543903147864357,0.022569874440320215,0.015543903147864357,0.015543903147864357
180,0.006408333333333127,0.0058389801641920425,0.00772492118342849,0.0058389801641920425,0.0058389801641920425
181,0.0019291666666669816,-0.0014840223359152693,0.00127223609268734,-0.0037207470588463964,-0.0037207470588463964
182,0.009687499999999627,0.00899056874470694,0.00905627920349028,0.00905627920349028,0.00905627920349028
183,-0.006487499999999979,-0.00545277988664461,-0.009653566039516503,-0.009653566039516503,-0.009653566039516503
184,0.005252083333333379,0.003892050538588654,0.006928493940523639,0.006928493940523639,0.006928493940523639
185,-0.00035208333333336395,0.006042306243540407,-0.0006252496833278887,-0.0005132266045178024,-0.0005132266045178024
186,0.004797916666666513,0.004208650602099073,0.002399739059906647,0.0045288876650397825,0.0045288876650397825
187,-0.004422916666666832,-0.0027601416259908085,-0.0027601416259908085,-0.0027601416259908085,-0.004844532256908396
188,0.0029041666666667076,0.002084692678586242,0.0003262714285625634,0.002084692678586242,0.002084692678586242
189,-0.0017979166666668434,0.0028039236919292776,-0.0025001926987016088,-0.0025001926987016088,-0.0025001926987016088
190,0.008041666666666947,0.00656738905069254,0.007941999573498393,0.00656738905069254,0.00656738905069254
191,0.0077708333333335045,0.005047791114354272,0.006333509669979032,0.005047791114354272,0.005047791114354272
192,-0.00043333333333339663,-0.009420654826758579,0.0059334355627091995,-0.009420654826758579,-0.009420654826758579
193,-0.012268750000000161,-0.013639909880089895,-0.010690812637778047,-0.010690812637778047,-0.009774363855348689
194,0.000991666666666502,0.0039211894789032975,0.0007859311736126973,0.0007859311736126973,0.0007859311736126973
195,-0.008972916666666442,-0.007142869954298137,-0.010859710870750883,-0.010859710870750883,-0.010859710870750883
196,-0.014277083333333551,-0.011694105305458335,-0.01379748130872116,-0.014494164868854131,-0.014494164868854131
197,-0.003789583333333346,-0.003168789265594829,-0.008257384568270965,-0.003168789265594829,-0.003168789265594829
198,0.017675000000000107,0.02392974686371363,0.02141127094656281,0.02392974686371363,0.02141127094656281
199,0.004093750000000229,0.0036240517703487463,0.010634246594330765,0.0036240517703487463,0.0036240517703487463
200,0.010439583333333724,0.0039431141173928985,0.012259414906363508,0.0039431141173928985,0.0039431141173928985
201,0.00018541666666638257,0.009890735434912257,-0.001598908573894331,0.009890735434912257,0.009890735434912257
202,0.004343750000000091,-0.001999847007580935,0.004547181314737969,0.004547181314737969,0.004547181314737969
203,0.0017979166666666213,-0.004738752694484316,0.0035215217758461925,0.0003977036654525534,0.0003977036654525534
204,0.01765624999999993,0.020478509783061982,0.016544607205199124,0.020478509783061982,0.020478509783061982
205,0.005029166666666418,0.011762679877942883,0.007677830272293962,0.007677830272293962,0.007677830272293962
206,-8.333333333376824e-05,-0.004328011868199866,-0.004328011868199866,-0.004328011868199866,-0.004328011868199866
207,0.00687291666666634,0.0031653729063227942,0.006007391126444883,0.006007391126444883,0.006007391126444883
208,-0.006252083333333491,-0.0027265149010207157,-0.009419000897764485,-0.0053005842399529435,-0.009419000897764485
209,-0.0040083333333336135,-0.007768267082100988,-0.003658351154113282,-0.003658351154113282,-0.003658351154113282
210,0.002475000000000005,0.010587729046809269,0.010587729046809269,0.010587729046809269,0.010587729046809269
211,0.0005125000000001378,-0.004280785920728558,0.003010573223946489,0.003010573223946489,0.003010573223946489
212,0.0008312500000000611,-0.0012237255641776024,0.006105278262465097,0.006105278262465097,0.006105278262465097
213,-0.00818125000000014,-0.0021249282190599628,-0.007688524587314616,-0.0021249282190599628,-0.0021249282190599628
214,-0.018208333333333493,-0.01682496454923066,-0.013854421432957675,-0.01682496454923066,-0.01682496454923066
215,-0.0033250000000002444,0.00019987618980321642,-0.0054754901632854125,-0.0022902243493682084,-0.0022902243493682084
216,-0.0003750000000000142,-0.0005079327268853184,-0.002179188163175416,-0.002179188163175416,-0.002179188163175416
217,0.008454166666666652,0.012329828272292565,0.008576320363170797,0.005549915346534151,0.005549915346534151
218,-0.0003333333333331856,-8.989087722222067e-05,0.0023904520596831347,0.0023904520596831347,0.0023904520596831347
219,-0.0025562499999999266,0.0015959892972918777,0.0015959892972918777,-0.002283550932364542,-0.002283550932364542
220,0.004570833333333635,0.006342726494132034,0.009947232012937679,0.006342726494132034,0.006342726494132034
221,0.003779166666666889,0.0004020387823637783,0.005998887143145115,0.0004020387823637783,0.0004020387823637783
222,-0.0030375000000004704,0.0028653564418221755,-0.0015765133047817015,0.0028653564418221755,0.0028653564418221755
223,-0.004045833333333193,-0.003418296630315343,-0.00891576496241786,-0.003418296630315343,-0.003418296630315343
224,0.0031416666666668203,0.005968937152963871,0.009958585059985925,0.005968937152963871,0.005968937152963871
225,-0.01033958333333318,-0.014918644946642967,-0.014918644946642967,-0.014918644946642967,-0.014918644946642967
226,-0.004762500000000003,-0.005788464243401403,-0.005788464243401403,-0.005788464243401403,-0.005788464243401403
227,0.0005104166666667354,-0.0004876314363506662,-0.005340802137715039,-0.0004876314363506662,-0.0004876314363506662
228,0.009366666666666745,0.0108466265729672,0.009649853527396779,0.0108466265729672,0.0108466265729672
229,-0.0005229166666663732,-0.005635805841538,0.001708474581170627,-0.005635805841538,-0.005635805841538
230,0.015772916666666914,0.018120099976900228,0.017827616945677693,0.017827616945677693,0.017827616945677693
231,0.0042999999999997485,0.0040284241409280774,-0.0008225064688185402,0.0040284241409280774,0.0047775027510450485
232,0.011660416666666729,0.0045482553737230536,0.010331811760788012,0.0045482553737230536,0.0045482553737230536
233,0.006649999999999823,0.0031081227264526667,0.01189257751251116,0.0031081227264526667,0.0031081227264526667
234,0.005395833333333266,0.0008948886729132077,0.003185918646000818,0.0008948886729132077,0.0008948886729132077
235,0.0004145833333333293,0.0018283800518799076,0.011827550210771864,0.0018283800518799076,0.0018283800518799076
236,-0.0079583333333334,-0.0008448441327369993,-0.0035330389990139155,-0.0008448441327369993,-0.0008448441327369993
237,0.0015604166666667307,0.005465204922745492,0.004893858119755068,0.0010033004044576188,0.0010033004044576188
238,-0.004643750000000169,-0.006936755332728861,-0.005181931512213911,-0.004312454606422822,-0.004312454606422822
239,0.0039041666666665975,0.00031361885799485734,0.006238892587404177,0.00031361885799485734,0.0026363872852459558
240,0.0002791666666668302,-0.0021424818815904967,-0.003075297660272369,-7.48529718146429e-05,-7.48529718146429e-05
241,-0.017706250000000145,-0.01793246160254469,-0.023062541109924783,-0.01851218659685494,-0.01851218659685494
242,-0.0019062500000003313,-0.0025894331268425663,-0.002624733629629783,-0.002624733629629783,-0.002624733629629783
243,0.006097916666666592,0.002548750269372624,0.005206856120006265,0.005206856120006265,0.005206856120006265
244,0.0021645833333334696,0.005259840262969773,0.00403893810935485,0.005259840262969773,0.00403893810935485
245,0.014410416666666537,0.013685585542703604,0.014152575447340165,0.014152575447340165,0.014152575447340165
246,-0.001531250000000095,0.008501764835705528,-0.004089148736416415,-0.004089148736416415,-0.004089148736416415
247,-0.0066229166666665895,0.00046731661575960537,-0.0066878939475212285,0.00046731661575960537,0.00046731661575960537
248,-0.001083333333333214,0.00028418571132449166,-0.0062945856179243975,0.00028418571132449166,0.00028418571132449166
249,-0.001970833333333588,0.004282028546132466,0.00015410799508575046,-0.007101354434333906,-0.007101354434333906
250,0.0067708333333331705,0.012540166156769006,0.013622807623727917,0.0049323762728750165,0.0049323762728750165
251,-0.00474583333333356,0.006061622343852768,-0.009238674993794382,0.006061622343852768,0.006061622343852768
252,0.0077666666666666995,0.004904891080527385,0.006834486121912731,0.006942537644087254,0.006942537644087254
253,0.006293749999999765,0.00528680080981947,0.005946252397999396,0.009783555415528333,0.009783555415528333
254,7.708333333344974e-05,0.008103208724566713,-0.0023454271707648022,-0.0023454271707648022,-0.0023454271707648022
255,0.00255833333333344,0.014176613300989294,-0.007430768592607495,0.014176613300989294,0.014176613300989294
256,0.005891666666666628,0.0067354215728729905,0.0067354215728729905,0.0067354215728729905,0.0067354215728729905
257,0.003554166666666747,0.012368374718186192,0.012368374718186192,0.012368374718186192,0.012368374718186192
258,0.0033812499999998913,0.00841115685136673,0.0031265615641808964,0.00501299398195143,0.00501299398195143
259,-0.002000000000000113,-0.0004400784095658361,-0.0004400784095658361,-0.0004400784095658361,-0.0004400784095658361
260,-0.029537500000000105,-0.02025854101338953,-0.013405878890706768,-0.016475788685115567,-0.013405878890706768
261,-0.016060416666666355,-0.027530390360711365,-0.0019778285085885194,-0.027530390360711365,-0.027530390360711365
262,0.006243749999999881,0.0025749983395955134,0.0025749983395955134,0.0025749983395955134,0.0025749983395955134
263,-0.0008020833333333144,-0.006195413291126828,-0.0009156320288067343,-0.006195413291126828,-0.006195413291126828
264,-0.0019812500000001565,-0.019524571366121957,-0.019524571366121957,-0.019524571366121957,-0.019524571366121957
265,-0.01810624999999977,-0.021717648453508764,-0.021717648453508764,-0.021717648453508764,-0.021717648453508764
266,-0.01853125000000011,-0.016599741192425466,-0.016599741192425466,-0.016599741192425466,-0.016599741192425466
267,0.004777083333333154,0.009756896575338514,0.009756896575338514,0.009756896575338514,0.009756896575338514
268,0.004931249999999832,0.003301750842808815,0.0021542732329562497,0.008352580324777259,0.008352580324777259
269,0.00021041666666654635,-0.005142800274575254,-0.0066774994282911004,-0.0066774994282911004,-0.0066774994282911004
270,-0.0029916666666663927,-0.008331377881463209,0.025524525721901448,-0.008331377881463209,-0.008331377881463209
271,0.007108333333333272,0.005749694597536603,0.00654650109537247,0.005749694597536603,0.005749694597536603
