,CWR,EW,UCB1,PSR,UCBPSR
1974-09-06,0.815467918982769,0.8164378995838621,0.9651343236691534,0.8781716364141288,0.9026810944243296
1974-09-09,0.7949283207733906,0.7952858365448511,0.9552772534422225,0.8614590254280726,0.893461868952753
1974-09-10,0.7873400675113414,0.7876789587203731,0.9543742774842194,0.8376989511178214,0.8926173239956218
1974-09-11,0.7796257751415375,0.7799053344406391,0.9677001028521725,0.837824077711394,0.9050808436656308
1974-09-12,0.757947305931508,0.7585718792759019,0.9763701018485503,0.8289694810548977,0.9131898125322184
1974-09-13,0.7441652974186537,0.7447438102508221,0.9692838439379996,0.8195372367406257,0.906562101871436
1974-09-16,0.7535634849873036,0.7536762157674359,0.9799407615102441,0.8327546932386002,0.9165294170744971
1974-09-17,0.7644713164324949,0.7644852826131685,0.9873476171863751,0.8327881059366378,0.9234569798230217
1974-09-18,0.7661483753829185,0.7659302175704568,1.0079000173600774,0.8309733017572245,0.9426794472318216
1974-09-19,0.7911902542607988,0.790823870898981,1.0258458637577568,0.8548021205631284,0.9594640293043386
1974-09-20,0.796224202253533,0.7960247180622634,1.0431018597910062,0.8390576928109009,0.9417918549766807
1974-09-23,0.7915779022732993,0.7918048038741436,1.0448403505185977,0.8404561123469934,0.9433614968978697
1974-09-24,0.7782002357248805,0.7787274921786782,1.0301709053066792,0.8286561996742325,0.9301168037857516
1974-09-25,0.7776198280490692,0.7782339840985509,1.0254995446886965,0.8322682491259425,0.9258991434102284
1974-09-26,0.7643209089481214,0.7651183162748985,1.004783129550193,0.8077288471524355,0.8985990375958696
1974-09-27,0.7486141142692372,0.7501086181652182,0.9937674412321708,0.8143885269837361,0.8887474719894067
1974-09-30,0.7318716715261531,0.7331748447126066,0.984085551943106,0.8064542566208787,0.880088751374583
1974-10-01,0.7317649402407221,0.7328268681928467,0.9825212077396868,0.8051722826713815,0.8786897249037758
1974-10-02,0.7332894505328899,0.7346440044524036,1.0023534931418694,0.8034404066563101,0.8767997173960638
1974-10-03,0.7218761057726164,0.7236040781890862,1.0307902185448987,0.8037615329927625,0.8771501646460618
1974-10-04,0.7242958946355084,0.7268009842791333,1.0156145690853329,0.7919282782195459,0.8642364571015142
1974-10-07,0.7500687568862885,0.7521595372508626,1.0487821490009699,0.8177907906871991,0.892460384395839
1974-10-08,0.7502797137241629,0.7525250620583388,1.0711730926745597,0.820418356337729,0.9115139411492148
1974-10-09,0.7796359706063578,0.7816612107096649,1.1008541144087607,0.8506146156481376,0.9274496537831964
1974-10-10,0.8020521290028959,0.8035081214576408,1.1185868651340303,0.8751006863407397,0.9423891751107866
1974-10-11,0.8165575759443006,0.8173736748110754,1.1273362037713777,0.8609724548363126,0.9497603344531832
1974-10-14,0.835397940847599,0.8355331595063049,1.1210823921252302,0.8705448953233332,0.9444916114042987
1974-10-15,0.8209229311100378,0.8208545748461469,1.121856052365725,0.8768864758773937,0.9451434061451288
1974-10-16,0.8109435867287315,0.8112285610155001,1.1020116376691784,0.8921891728863734,0.9284248461661555
1974-10-17,0.8168364434589601,0.8174343994458274,1.1484148537867052,0.9034122677460508,0.9675187153349516
1974-10-18,0.8256599787909075,0.8262401942251317,1.1215755770571079,0.9130179591859475,0.9449071107773165
1974-10-21,0.8388756988264294,0.8394317803547661,1.0870491824356334,0.9326213248783395,0.9158192486174277
1974-10-22,0.8374758250040124,0.837985224649381,1.085675981498073,0.9438633547055669,0.9146623516976218
1974-10-23,0.8188262852259545,0.819709896330628,1.0810228768457353,0.9243131944732449,0.9186117875791693
1974-10-24,0.8086813687296238,0.8097041714701744,1.0917376562028742,0.9264098567425592,0.9277167962053489
1974-10-25,0.8089879937486002,0.8100699195930505,1.0714332539187388,0.9091802610568044,0.9104628937418048
1974-10-28,0.8087722636169339,0.8102347383984676,1.0854735613321607,0.9233164182451468,0.9223938085887115
1974-10-29,0.8309124043334476,0.8320418291387132,1.115680821635245,0.9332188108591893,0.9480627800593728
1974-10-30,0.8463102498262517,0.8471818691425484,1.115441176178574,0.9434667821577161,0.9478591385397965
1974-10-31,0.8471618495151388,0.8483504730715157,1.130294865855344,0.9341967853043326,0.9604812344439436
1974-11-01,0.8454304624851924,0.8465541839292697,1.1037085200980628,0.9232187979046413,0.9378891773058419
1974-11-04,0.8369673512930228,0.8382343961142541,1.1065578902377458,0.9118907414938594,0.9304598774631612
1974-11-05,0.8558322466547713,0.8564194097785799,1.114017900615058,0.9150255244375081,0.9367326991589664
1974-11-06,0.8582856324285151,0.8589041392609545,1.092141276075499,0.9188511111635688,0.9222380910953737
1974-11-07,0.8666020625877338,0.8668889131218789,1.0555241355953149,0.8880440160057408,0.8913174378084984
1974-11-08,0.8666923336359201,0.8676420089277088,1.057918989442199,0.8932867505500096,0.8933397269468957
1974-11-11,0.8697022838862766,0.8706796755898182,1.0577691721785745,0.8931602476911564,0.8932132165857868
1974-11-12,0.8531507622960659,0.8544442471310618,1.0446553054487948,0.8820871470897887,0.8826801042042729
1974-11-13,0.8500367620136853,0.8514386023934657,1.039491274978736,0.8775933483353427,0.8783167635600904
1974-11-14,0.8486342013563626,0.8500743781010801,1.025952288448118,0.8759769423791292,0.8668770149852895
1974-11-15,0.8378512430353783,0.8395155006852821,1.0166609229251973,0.869177737766411,0.8590262881041885
1974-11-18,0.8063654915314779,0.8082503820407826,0.9891593154878705,0.8456656853226737,0.821025306468342
1974-11-19,0.7943825643416986,0.7962805946020587,0.9937467279066863,0.839180609953643,0.8248329657888199
1974-11-20,0.7925438996979827,0.7949095722414191,0.9968301631998495,0.8417844515939772,0.8273922890109806
1974-11-21,0.7976756214485273,0.7996947724719803,0.9867555756442951,0.8332768527335405,0.8190301463249345
1974-11-22,0.8063536674802029,0.8086385570862483,1.023039183788336,0.8380314461506693,0.8165368223136422
1974-11-25,0.8043327436010805,0.8066745765273788,1.0205058720194493,0.8552041125096969,0.8145148642357155
1974-11-26,0.8121297441343636,0.8143067008845599,1.0048476408930167,0.8420822050115524,0.8020172761768841
1974-11-27,0.8160838008261175,0.8183721065830424,1.0059862740007355,0.8430364020848469,0.8029260740746488
1974-11-29,0.8149327826320356,0.8172230750658573,1.0042365538603968,0.841570101987232,0.8015295381980465
1974-12-02,0.7938582813178451,0.796241630771542,0.9946433554449832,0.8335308119038264,0.7938727447202644
1974-12-03,0.7815600934430962,0.7837129832274651,0.9811894046404386,0.8222561349293754,0.7831344989017349
1974-12-04,0.782214650021355,0.7845999792417867,0.9651907006474861,0.8088489044324817,0.7703651630575619
1974-12-05,0.7670755373157335,0.7697516011234203,0.94284301382388,0.7883397906533498,0.7525283983723265
1974-12-06,0.7532841583844112,0.7558429291094009,0.9273831543613472,0.812040884694653,0.7401891402881867
1974-12-09,0.7538805083431321,0.7562352658809502,0.9147356252020815,0.800966378198183,0.7300945384063856
1974-12-10,0.7692989353231415,0.7718232187922353,0.9365518765990821,0.8200692570911486,0.7475071388940207
1974-12-11,0.7727736021810178,0.7754235338388086,0.940753101390638,0.836791166183896,0.7627494447293877
1974-12-12,0.7694249165715666,0.7721299372673948,0.9495639887735827,0.8341982751778788,0.7698931888732867
1974-12-13,0.7638578067064562,0.766914579082656,0.9551007573736157,0.8164841120297874,0.7743823233433486
1974-12-16,0.7584185025745339,0.7619380784644237,0.951903946164653,0.8113589981893822,0.784829493581426
1974-12-17,0.7656424388115565,0.7696255973160747,0.9390971734303263,0.8166949302837817,0.7742705154408358
1974-12-18,0.7698933494353747,0.7738092883354363,0.9303672601338724,0.8224007045170442,0.7670728423362424
1974-12-19,0.7678675675596723,0.7716356688099237,0.9405440875401203,0.812868955060523,0.7754634728527898
1974-12-20,0.7590466888773307,0.7628798155548598,0.9260244576142346,0.8059791168905209,0.7634922715066494
1974-12-23,0.7491632684492404,0.7530842763408986,0.9201715904785561,0.7923116651106006,0.7586666766883889
1974-12-24,0.758001834260132,0.7619499590533872,0.9121000574706968,0.8081078641411494,0.7520118275426241
1974-12-26,0.7642395576878979,0.7678931352716791,0.8989887771592412,0.8048687599672139,0.7412017878022658
1974-12-27,0.7622222836887508,0.7662471121666381,0.9046607941781359,0.8043735674598494,0.745878274607957
1974-12-30,0.7608185243162905,0.7647166801196711,0.9055661895852652,0.80357709207272,0.7466247585591279
1974-12-31,0.7784996298136825,0.7818797919610617,0.9219196750210519,0.8205444905468857,0.7601079442782043
1975-01-02,0.7984827421864624,0.8016323682163623,0.9444093845045864,0.8640216004286368,0.7786503480321465
1975-01-03,0.8063677592655536,0.8096995633130565,0.9614978715643213,0.8796555216713842,0.8021527899618648
1975-01-06,0.8168102217480423,0.8196373617518912,0.9816327711100696,0.8987011260810209,0.8189508155466187
1975-01-07,0.8194733634085336,0.8222047340749602,0.9803071481548403,0.8953851321861515,0.8178448826231848
1975-01-08,0.8157037859368543,0.8187122216693075,0.9731678345073386,0.882198707530764,0.8118887380178524
1975-01-09,0.8267429771731998,0.8292273355806458,1.0078500360832323,0.87642316470358,0.8408232011912967
1975-01-10,0.8463764004998608,0.8488414342496214,1.0154867587244718,0.8910130113212646,0.8471943212467875
1975-01-13,0.8480462306066805,0.850190881871233,1.0045617462000422,0.8814271371338536,0.8539472641243754
1975-01-14,0.8422565483198097,0.8444721160916525,0.990902273639387,0.8694419805823127,0.8589830822872306
1975-01-15,0.8506370009755917,0.8530785371478999,1.0033164740984213,0.8803345048216673,0.869744575582899
1975-01-16,0.8537294209062218,0.856373987243724,0.9904709663439191,0.8690635409730928,0.8586091950937809
1975-01-17,0.8441018430825442,0.8469672564013889,0.9989986460077398,0.8504044855959488,0.8660015815654388
1975-01-20,0.844193287448878,0.8464097035706106,1.003843019870295,0.8425304923711768,0.8702010221186691
1975-01-21,0.8404594908879323,0.8426431753382574,0.9924265016198561,0.8343756953178278,0.8603043892249602
1975-01-22,0.8482792660677354,0.8502971755085977,1.029037756134871,0.8651563535253256,0.8920415736944295
1975-01-23,0.8552439922918458,0.8569563370281768,1.0407064125824323,0.8727739924927872,0.9021567775325072
1975-01-24,0.8680387987681956,0.869564376694723,1.0437578279676045,0.8920091946533081,0.9048019568429423
1975-01-27,0.8979083755166419,0.8984618977927189,1.0550955121945713,0.8963386274515327,0.9146302509162925
1975-01-28,0.9050205581077128,0.9053440215706359,1.049277470484028,0.8913960080763093,0.9095867672808751
1975-01-29,0.9189616456215637,0.9191102706320645,1.0263130694765716,0.8718869878583613,0.8896796255929111
1975-01-30,0.9093489239076762,0.9093689106523556,1.0550247107985955,0.896278479317684,0.9145688753367187
1975-01-31,0.9189747611626242,0.9183698070374223,1.0680073842652322,0.9073076909684209,0.9258231606152675
1975-02-03,0.9325085790514964,0.9319643064856199,1.1227612965099651,0.9538229552092521,0.9732876639860425
1975-02-04,0.9283453167912727,0.9274638553824882,1.1514233063915902,0.9781722831140423,0.9981338897417271
1975-02-05,0.9457305169009328,0.9440522720427514,1.1609649865892058,0.9862782568700325,1.0064052824757896
1975-02-06,0.9491607602966091,0.9474778629885862,1.173642684597071,0.9970483817547259,1.0173951937927819
1975-02-07,0.9480909770230248,0.9466008108628806,1.2005782703230397,1.0105836873652676,1.040744834888191
1975-02-10,0.9457622285607118,0.944566420096809,1.1866454440353442,1.0160390192833848,1.0286668909900294
1975-02-11,0.9463040715041582,0.9447216459906284,1.1675551507922302,1.0244132244813111,1.0121180956466604
1975-02-12,0.9616479977302355,0.9593423230659966,1.1858991577678024,1.0518564458828894,1.0280199580931986
1975-02-13,0.976218968329177,0.973147764333883,1.174729394102264,1.0419492055972146,1.018337229253951
1975-02-14,0.9811956512781382,0.9779411758016684,1.1758098458982111,1.042907533443717,1.0192738400970534
1975-02-18,0.9774446220696064,0.9741332488988473,1.1503333567001928,1.0449980608115057,0.9971890454615582
1975-02-19,0.98135847324381,0.9779931279497359,1.149691914393331,1.0488596332969995,0.996632998609598
1975-02-20,0.9895303270303839,0.9861660399233544,1.167225434468436,1.0604706623537328,1.0118322745807213
1975-02-21,0.9929483297016681,0.9894505633692078,1.1603987369611826,1.0654852532176171,1.0059144178731312
1975-02-24,0.9826423534963058,0.9790307496587151,1.1586102243308962,1.0550632955101893,1.004364010600141
1975-02-25,0.9582257381834923,0.9547752395318222,1.1366768202316981,1.0376895846803982,0.9853506088153379
1975-02-26,0.9676782358299482,0.9641341693951895,1.1466639371532956,1.038176496168386,0.9940081371152465
1975-02-27,0.9754640136357299,0.9719008582656613,1.1342718423492013,1.0482521904879738,0.9832658065403848
1975-02-28,0.9835847515492473,0.9797996531719256,1.1486267860016122,1.0628195709077157,0.9957096711601714
1975-03-03,1.0033916894835702,0.9990507875121467,1.1415562820112133,1.090048368493133,0.9895804660179827
1975-03-04,1.0117532868959331,1.0065528854365493,1.1610299431542546,1.0886537112575454,1.0064615913489698
1975-03-05,1.0073142193496771,1.0018702799600567,1.144276053716405,1.077316439047362,0.9991731152141089
1975-03-06,1.0193726099838083,1.0138950153908082,1.146583353690651,1.092284740842883,1.0011878319387255
1975-03-07,1.0306090693159424,1.02547391181006,1.113083363710703,1.0816618331819503,0.9719358964121592
1975-03-10,1.0413274036368279,1.035916875306236,1.1467726547494845,1.104832805339287,0.9531287132130861
1975-03-11,1.0377369935263716,1.0319754090970823,1.1598178470313727,1.0864051189246988,0.9639710953380503
1975-03-12,1.029262141412573,1.023549330970803,1.1362574966691923,1.06216982909424,0.9443891439106682
1975-03-13,1.0323349177639152,1.0267257952910274,1.1328713823014975,1.078346704484464,0.9415748085524727
1975-03-14,1.048230724799734,1.042783019800393,1.1517364199846933,1.1003746067138107,0.9572542974356714
1975-03-17,1.06465300615493,1.0589283621899266,1.184740073371132,1.11807738430055,0.9726545618711278
1975-03-18,1.0546031253822465,1.048790662886703,1.1889253288491495,1.1156672935640968,0.9705579397747949
1975-03-19,1.0461047818635414,1.0403858609848873,1.181732053872878,1.1056410380613964,0.9618357499781667
1975-03-20,1.0410442499812764,1.0354225224392684,1.191353364749135,1.0960172786844102,0.9696667305563015
1975-03-21,1.038558756834446,1.0332147599071317,1.1960753382618472,1.081517754870646,0.956838734023261
1975-03-24,1.0148493258815463,1.0098514512648877,1.1876772609400004,1.0506613082903122,0.9501204233819408
1975-03-25,1.0210377924999947,1.01591173166779,1.1910517841323787,1.0569248404270362,0.9528199811740274
1975-03-26,1.0424583145218178,1.0375065816240086,1.1887106514420256,1.0598050349410504,0.9509471171762852
1975-03-27,1.0498380506733707,1.0454908341657778,1.216937841939897,1.0711146228359385,0.9735283613145235
1975-03-31,1.0464042053826264,1.0421235623814786,1.203595014180973,1.0599305459228683,0.9628543393589397
1975-04-01,1.0378607510474294,1.033813094143449,1.1903988805067307,1.0588738558803807,0.952297670029721
1975-04-02,1.0360358458935046,1.0320558909189284,1.2055184164573132,1.0559895016069452,0.9643930265471441
1975-04-03,1.0270050667701327,1.0234875874313916,1.204575182362154,1.050437219335009,0.9636384562549322
1975-04-04,1.022227353615762,1.0189698835125,1.223248422809954,1.0504986083750798,0.9785767123819668
1975-04-07,1.0145883337878046,1.01174392848322,1.2260103432116431,1.0539793978245013,0.9807861989720553
1975-04-08,1.0198198048838985,1.0174847684654569,1.2222440886258763,1.0551929388220385,0.9777732631187909
1975-04-09,1.0379386034173357,1.035633724059336,1.2099010637875984,1.0610289382660507,0.9678990654972277
1975-04-10,1.0508609390298815,1.0488313985650615,1.1975856636634477,1.0502288850144708,0.9580469671495544
1975-04-11,1.0590532757670688,1.0578488768529561,1.21928740492318,1.0706482124681478,0.9754079693948133
1975-04-14,1.0733637331558714,1.0723587061405198,1.2103862107051384,1.0854456057712352,0.9682871742956826
1975-04-15,1.0821273008022005,1.080450870758049,1.220779754222219,1.079284178854729,0.9766018219627359
1975-04-16,1.0888477622265573,1.0872585247752675,1.2352974396455736,1.076039744438248,0.9882157088953244
1975-04-17,1.096896161935682,1.0952044616095213,1.2219328144186234,1.0643981207675581,0.9775242493578058
1975-04-18,1.0906575650146733,1.0891578588236752,1.239744220640094,1.079913235090256,0.9917730536220025
1975-04-21,1.1043589506751703,1.1030592709941556,1.256082422146374,1.0890445873268257,1.004843320640637
1975-04-22,1.1012207306570014,1.099094206464626,1.2517747042445215,1.0889031503525861,1.0013972238841171
1975-04-23,1.0890292994846864,1.0866147634827177,1.266226965954793,1.0702383617799514,1.0129587730242613
1975-04-24,1.0887797302702211,1.0869736056276864,1.2527992830270016,1.0744434603884554,1.0022168684614898
1975-04-25,1.0985311137294542,1.0971605866661995,1.247816737171123,1.086556860975535,0.9982309214927313
1975-04-28,1.09563602652348,1.0944802893068102,1.2417504209638182,1.080594498085152,0.9933779777572493
1975-04-29,1.0867294186578664,1.0854651413125016,1.2426135059007108,1.0692839696618086,0.9769008710465363
1975-04-30,1.1033292105278654,1.1024486826323048,1.2439044303774507,1.0799833422607974,0.9779157523751183
1975-05-01,1.1118340398590176,1.111320709271623,1.2654822648254882,1.0945786143432266,0.9948795187976522
1975-05-02,1.1251297219189984,1.1249024062024255,1.266427587158751,1.1183578357335393,0.9956226993653821
1975-05-05,1.1336783637853287,1.133386378256867,1.2647114284161685,1.1495711913870985,0.9942735131843838
1975-05-06,1.1188578810087602,1.117651759665209,1.225351711111245,1.1223861169662928,0.9633302295835395
1975-05-07,1.1230699147399743,1.1220298697595827,1.2580193608381092,1.1246919205426165,0.9890124351298928
1975-05-08,1.1331330891218425,1.1328389009210482,1.2923589051785742,1.1308251062390338,1.0160090278904272
1975-05-09,1.1489237708575424,1.148511356838233,1.3175218897865288,1.152842933197598,1.0357913185744667
1975-05-12,1.149900356062771,1.149228738808061,1.3187102041720586,1.1538827184583933,1.0367255313065742
1975-05-13,1.1574202252662729,1.1563928173443583,1.3095554600870425,1.1458722390079508,1.0295283799571062
1975-05-14,1.1673234020687075,1.1667459095245756,1.2839342701206937,1.1591171615734333,1.0093858636585793
1975-05-15,1.160820437949683,1.1604459589212293,1.2664803329404044,1.1499469118656338,0.9956641663217579
1975-05-16,1.1522182748292933,1.1523632284841525,1.2536408995930128,1.1366981028209848,0.9855702364221959
1975-05-19,1.1541890481701989,1.154659587156006,1.242608833881737,1.132765846714001,0.9768971980626329
1975-05-20,1.1530108135168584,1.1534032371994003,1.2299683560293022,1.1379578340574008,0.9669596802698119
1975-05-21,1.140985871574222,1.141106692619944,1.213961012912741,1.1221011303549744,0.9543752464458978
1975-05-22,1.1460561275410301,1.146373900756273,1.2198986409108166,1.1398856814626928,0.9590432095218873
1975-05-23,1.1597180716280924,1.1602376981809346,1.2415337024052548,1.1504564092903047,0.9760519659201545
1975-05-27,1.1593822366031836,1.1606170979307537,1.2347679051852682,1.149551209614736,0.9707329241053481
1975-05-28,1.1525298045089265,1.154615837934818,1.2372119714310663,1.1621389584554367,0.9726543666400361
1975-05-29,1.1501647173059242,1.1529357195813892,1.2382889956697736,1.1613680803281001,0.9735010868084031
1975-05-30,1.1681240601313574,1.1714315560479287,1.2537417465743859,1.1853757416185622,0.9820354069960973
1975-06-02,1.1856240187072005,1.1904417007807184,1.2909585106295702,1.2205630913363932,0.9855275996442561
1975-06-03,1.1891636004130497,1.1933852064205117,1.3092604430252526,1.2378670271316727,0.9994994347994944
1975-06-04,1.1865078017054609,1.190109785342939,1.3175649203041733,1.243429838765443,1.0023796833564718
1975-06-05,1.1871554372138917,1.1905063075583697,1.3259437188472538,1.2274243664788629,0.9894770170841858
1975-06-06,1.1868363891901406,1.1900698975365451,1.3400050270945156,1.237620882442153,0.9999701784024488
1975-06-09,1.1719168667476962,1.1742699411487545,1.3224206433207861,1.2322593317925918,0.9868479445124464
1975-06-10,1.161018039886943,1.1633397678726054,1.3087672601218177,1.2358344109725872,0.9766591946516546
1975-06-11,1.1619250852306051,1.1641786767382218,1.3168738003987035,1.2396875155318274,0.9827086484693621
1975-06-12,1.155880654110145,1.157387300267654,1.315977626112571,1.2490693748575166,0.9820398841418682
1975-06-13,1.1602585520875874,1.1610625636458052,1.3169707587425945,1.242985750124196,0.9827810030131721
1975-06-16,1.1694850247820003,1.170705054551865,1.3121385508729155,1.2606164127469883,0.9791749988058611
1975-06-17,1.160540900769553,1.1609165302359912,1.3133907883143692,1.2618194801138474,0.9801094729849974
1975-06-18,1.1578378075881772,1.1580863157135248,1.3092089304129484,1.2578018261071118,0.9769887882806985
1975-06-19,1.176753982769649,1.1774490224345753,1.3229952551827069,1.2786211131742664,0.9872767449381604
1975-06-20,1.1862391101849312,1.1874002541860202,1.3323937866584452,1.2931168752842774,0.994290338922127
1975-06-23,1.2014254421267776,1.2036884865204545,1.347049196576414,1.3162160355291765,1.0052268448112192
1975-06-24,1.2105137250025324,1.2129555670800283,1.3533199514211531,1.3312864929533126,1.0167365270802362
1975-06-25,1.217191725718796,1.2198046695972946,1.3632937465146344,1.3410979042736675,1.0188359689056203
1975-06-26,1.2204832150104277,1.2213062733164841,1.3802255882183614,1.3375137720581238,1.0161130932625577
1975-06-27,1.223597989882069,1.22440339901837,1.4080487859565844,1.3307665722279602,1.0365963503181925
1975-06-30,1.2331191117408387,1.2345564698208469,1.416157918111683,1.336164340200597,1.042566240623174
1975-07-01,1.2284563800995685,1.2303145488896197,1.421913491650408,1.3177729030959153,1.046803456395621
1975-07-02,1.217553829726185,1.2192447439979952,1.3962788775725807,1.3058294919238478,1.037315930838902
1975-07-03,1.2234386732365283,1.2254164265704472,1.3940880592683003,1.3129860533662059,1.0430009113360483
1975-07-07,1.2149408721186732,1.217253141841664,1.3871491612648583,1.306450830398274,1.037809505460973
1975-07-08,1.2138524875874004,1.2162890988516541,1.3899143368342366,1.3090551400281893,1.0398782991929696
1975-07-09,1.2350595020892923,1.2385850670441527,1.406740740190551,1.3249026561074466,1.0524671409942221
1975-07-10,1.238973096886538,1.2425812028748966,1.4003968371806441,1.3124872680053195,1.0642889794727202
1975-07-11,1.2419982561981027,1.245701798896789,1.4125688662968394,1.3016360340787303,1.0735396119379208
1975-07-14,1.2491759711203807,1.252555738479835,1.410583606634323,1.2998066821969287,1.0720308324804766
1975-07-15,1.2547191894922276,1.2582673646102822,1.423757441762465,1.3080163582017788,1.0820428284890504
1975-07-16,1.2425353433625959,1.2458989991762406,1.4109857483492911,1.296282910202596,1.0723364565607825
1975-07-17,1.2329600553728077,1.236636896298134,1.3925713768651398,1.2955038642540877,1.0730350070480803
1975-07-18,1.230571195265523,1.234692948771484,1.4013203990746155,1.3036430463952111,1.0797764978356779
1975-07-21,1.2211957809715939,1.2247849887333644,1.4027306206648635,1.3049549701859569,1.0808631330769087
